,구,지점명,주소,위도,경도
472,송파구,송파헬리오점,"서울특별시 송파구 송파대로 345 1블럭 상가 34,25호 ",37.4976866,127.1066825
473,송파구,오금역점,서울특별시 송파구 중대로25길 6  ,37.5032104,127.1283264
474,송파구,잠실나눔점,서울특별시 송파구 삼전로 99  ,37.5072158,127.090121
475,송파구,잠실로얄점,서울특별시 송파구 도곡로64길 6  ,37.5051656,127.0785732
476,송파구,잠실서일점,서울특별시 송파구 백제고분로11길 5  ,37.5079064,127.0800404
477,송파구,잠실시그마점,서울특별시 송파구 올림픽로 289  ,37.5145667,127.1024928
478,송파구,잠실신천점,서울특별시 송파구 올림픽로12길 36  ,37.5082053,127.08337
479,송파구,잠실올스타점,서울특별시 송파구 백제고분로19길 30  ,37.5072093,127.0876328
480,송파구,풍납점,서울특별시 송파구  강동대로5길 8  ,37.52745700000001,127.1153707
481,송파구,R문정대명점,서울특별시 송파구 새말로 136  ,37.4830577,127.129101
482,양천구,등촌역점,서울특별시 양천구 공항대로 530  ,37.5507136,126.8648243
483,양천구,목2동점,서울특별시 양천구 목동중앙본로 57  ,37.54108,126.8687905
484,양천구,목동3단지점,서울특별시 양천구 목동중앙로 49(목동)  ,37.5340297,126.8694786
485,양천구,목동504점,서울특별시 양천구 목동중앙북로12길 12  ,37.5461865,126.8707967
486,양천구,목동5단지점,서울특별시 양천구 목동동로 350  ,37.533911,126.8809454
487,양천구,목동5A상가점,서울특별시 양천구 목동동로 350 A상가 107호 ,37.533911,126.8809454
488,양천구,목동공원점,서울특별시 양천구 목동서로 133-2(목동) 목동하나프라자 107호 ,37.5315688,126.8759682
489,양천구,목동금호점,서울특별시 양천구 목동중앙북로8길 129-26  ,37.54563090000001,126.8684841
490,양천구,목동로데오점,"서울특별시 양천구 신정중앙로19길 7(신정동, 춘당아네시스)  ",37.527207,126.8614925
491,양천구,목동파리공원점,서울특별시 양천구  목동서로 57 목동 현대파리지앙 ,37.5365367,126.8798966
492,양천구,목동파크자이점,서울특별시 양천구 목동남로4길 80  ,37.5092286,126.8676048
493,양천구,목동햇살점,서울특별시 양천구 목동중앙남로14길 1  ,37.5404144,126.8656198
494,양천구,목동홈힐스테이트점,서울특별시 양천구 중앙로36길 10  ,37.519287,126.8549804
495,양천구,서남병원점,서울특별시 양천구 신정이펜1로 20  ,37.5119529,126.8331848
496,양천구,신월경인점,"서울특별시 양천구 지양로17길 1(신월동, 디아이빌101아파트)  ",37.5236601,126.8286462
497,양천구,신월경희점,서울특별시 양천구 남부순환로33길 28  ,37.5381933,126.830425
498,양천구,신월뉴타운점,서울특별시 양천구  신월로 194  ,37.5196552,126.8443107
499,양천구,신월대로점,서울특별시 양천구 가로공원로 161 1층 103호 ,37.5368817,126.8338253
500,양천구,신월스타점,서울특별시 양천구 곰달래로5길 64-1(신월동)  ,37.53500289999999,126.8317195
501,양천구,신월신안점,서울특별시 양천구  중앙로29길 55  ,37.5165613,126.8474669
502,양천구,신월양강점,서울특별시 양천구 오목로 71  ,37.5229967,126.8455579
503,양천구,신월으뜸점,서울특별시 양천구  신월로15길 26  ,37.5205681,126.8413848
504,양천구,신월중앙점,서울특별시 양천구  남부순환로65길 12  ,37.5277997,126.8354193
505,양천구,신월VIP점,서울특별시 양천구 화곡로4길 7  ,37.538668,126.8275006
506,양천구,신정역점,서울특별시 양천구 오목로 182  ,37.5249768,126.8575634
507,양천구,신정이펜3단지점,서울특별시 양천구 신정이펜1로 50 3단지상가동 101호 ,37.5133702,126.829922
508,양천구,양천목동점,서울특별시 양천구 목동중앙북로16길 70  ,37.5430654,126.8738255
509,양천구,양천신월로점,서울특별시 양천구 신월로 261  ,37.5225958,126.8506367
510,양천구,양천호수점,서울특별시 양천구 남부순환로 408  ,37.53100269999999,126.8310216
511,양천구,염창역점,서울특별시 양천구 공항대로 638(목동)  ,37.5466536,126.875658
512,양천구,이대목동병원점,서울특별시 양천구 안양천로 1071(목동) 이대목동병원 장례식장 지하1층 ,37.53637940000001,126.8864324
513,영등포구,구디H하우스점,"서울특별시 영등포구 시흥대로 595(대림동, H HOUSE 대림 뉴스테이)  ",37.485945,126.9035058
514,영등포구,당산국회대로점,서울특별시 영등포구 국회대로38길 18 1층 ,37.525415,126.8986632
515,영등포구,대림신길점,서울특별시 영등포구  신길로15길 14 1층 ,37.4971248,126.9067734
516,영등포구,도림금빛점,서울특별시 영등포구 도림로113길 17(도림동)  ,37.5087894,126.8979224
517,영등포구,문래에이스점,서울특별시 영등포구 선유로13길 25 101~102호 ,37.5191533,126.8859328
518,영등포구,문래현대점,서울특별시 영등포구 문래로4길 4(문래동6가) 현대아파트 ,37.520374,126.8830537
519,영등포구,베니키아여의도점,서울특별시 영등포구 영등포로 389(신길동) 베니키아프리미어여의도호텔 1층 ,37.5136705,126.9215685
520,영등포구,보라매역점,서울특별시 영등포구  여의대방로 145 세인트빌딩 ,37.5035749,126.9192153
521,영등포구,선유도역점,"서울특별시 영등포구 양평로22라길 1(양평동5가, 대우미래사랑2차)  ",37.5394154,126.8943329
522,영등포구,신길대박점,서울특별시 영등포구 가마산로71길 21  ,37.5077461,126.9097833
523,영등포구,신길래미안점,서울특별시 영등포구 신풍로 77 상가A동 101호 ,37.50016859999999,126.9147011
524,영등포구,신길위브점,서울특별시 영등포구 신길로60다길 1  ,37.5144043,126.9131534
525,영등포구,신세계영등포점,서울특별시 영등포구 영중로 9 B관 8층 ,37.5171482,126.9055629
526,영등포구,신세계영등포제일점,서울특별시 영등포구 영중로3길 5 1층 ,37.5167015,126.9058805
527,영등포구,여의나라키움점,서울특별시 영등포구 여의대방로 376 109호 ,37.5035749,126.9192153
528,영등포구,여의도3호점,서울특별시 영등포구 여의동로 지하 343  ,37.5213559,126.9249795
529,영등포구,여의도3호점(굽네치킨),서울특별시 영등포구 여의동로 지하 343 지상2층 ,37.5213559,126.9249795
530,영등포구,여의도4호점,서울특별시 영등포구 여의서로 62  ,37.53378120000001,126.9201887
531,영등포구,여의도공원점,서울특별시 영등포구 여의공원로 68  ,37.5268082,126.9223229
532,영등포구,여의도점,서울특별시 영등포구 여의공원로 101(여의도동) CCMM빌딩 지하 2층 ,37.5292309,126.9248721
533,영등포구,여의도SK점,서울특별시 영등포구 국제금융로8길 31(여의도동) SK증권빌딩 1층 ,37.5198562,126.9279038
534,영등포구,여의반디점,서울특별시 영등포구 국제금융로8길 16  ,37.5212571,126.9288713
535,영등포구,여의정우점,서울특별시 영등포구 은행로 29(여의도동) 정우빌딩 1층 ,37.5290414,126.9218755
536,영등포구,여의휴젠느점,서울특별시 영등포구 국회대로56길 13 여의휴젠느 103호 ,37.524124,126.9098527
537,영등포구,영등포공원점,서울특별시 영등포구 영신로20길 14 재가파크빌 ,37.5151182,126.908788
538,영등포구,영등포구청점,서울특별시 영등포구 당산로31길 13 영보빌딩 ,37.5265802,126.8952011
539,영등포구,영등포메인점,서울특별시 영등포구 영등포로46길 3  ,37.518932,126.9079746
540,영등포구,영등포미진점,서울특별시 영등포구 버드나루로 87 미진오피스텔102호 ,37.5258905,126.9086357
541,영등포구,영등포소방서점,서울특별시 영등포구 문래로 205  ,37.5182035,126.9050078
542,영등포구,영등포영중점,서울특별시 영등포구 양산로 180  ,37.5229109,126.9029073
543,영등포구,영등포푸른숲마을점,서울특별시 영등포구 가마산로79길 46 푸른숲마을아파트상가 ,37.5080504,126.9182855
544,영등포구,영등포KT점,서울특별시 영등포구 영중로 119(영등포동8가) 리마크빌 영등포 1층 ,37.5267921,126.9047058
545,영등포구,R여의IFC점,서울특별시 영등포구 국제금융로 10 IFC몰 ,37.52546220000001,126.9254538
546,용산구,남산소월길점,서울특별시 용산구 후암로 34길 11 제지층 B01호(후암동) ,37.5512709,126.9777927
547,용산구,남산힐튼점,서울특별시 용산구 소월로2길 5 1층 ,37.55472779999999,126.9768197
548,용산구,동부이촌점,서울특별시 용산구 이촌로 65가길 66 103호 ,37.5208661,126.9746635
