,구,지점명,주소,위도,경도
550,종로구,GS25종로영풍점,"서울 종로구 청계천로41, 지하2층 (서린동 33, 영풍빌딩)",37.5697869,126.9823161
551,종로구,GS25종로인사점,"서울 종로구 인사동길59, 1층 (관훈동 144)",37.5751012,126.9833935
552,종로구,GS25종로효제점,"서울 종로구 김상옥로56, 1층 (효제동 133-2)",37.5733081,127.0038968
553,종로구,GS25청운중앙점,서울 종로구 자하문로100-1 (청운동 108-21),37.5848533,126.9704226
554,종로구,GS25평창파크팰리스점,서울 종로구 평창문화로87 (평창동 153-3),37.6073908,126.9707469
555,중구,GS25회현역점,"서울 중구 퇴계로66, 1층, 지하1층 (회현동1가 194-38)",37.559016,126.9794368
556,중구,GS25광희제일점,서울 중구 퇴계로340(광희동2가 180),37.5642282,127.0092358
557,중구,GS25남대문타운점,"서울 중구 남대문로30, 2층(남창동 1-1)",37.56079390000001,126.9790435
558,중구,GS25남산필동점,"서울 중구 필동로52, 1층 (필동2가 119-4)",37.5569577,126.9955761
559,중구,GS25덕수궁캐슬점,"서울 중구 서소문로9길28, B114호 (순화동 217, 덕수궁롯데캐슬)",37.5598253,126.9656828
560,중구,GS25동대문쇼핑점,"서울 중구 퇴계로73가길34, 1층 2층 1호 (신당동 251-77)",37.5668696,127.0134876
561,중구,GS25라마다호텔점,서울 중구 순화동195-1번지 포스코더샵빌딩 1층 112호,37.5600355,126.9720814
562,중구,GS25무교YG타워점,"서울 중구 남대문로9길40, 111호 (다동 155, YG타워)",37.5671953,126.9806564
563,중구,GS25사보이호텔점,"서울 중구 명동8나길10, 1층 본관A-104(충무로1가 23-1, 사보이호텔)",37.5616553,126.9842622
564,중구,GS25세종로점,"서울 중구 세종대로21길67, 1층, 위드24 (태평로1가 72-2)",37.5692528,126.9757053
565,중구,GS25신당역점,"서울 중구 퇴계로457, 102호 (황학동 2484, 올리브2오피스텔)",37.5655788,127.0226258
566,중구,GS25쌍림중앙점,서울 중구 퇴계로290 (쌍림동 148-2),37.5632737,127.0038425
567,중구,GS25엘지서울빌딩점,"서울 중구 후암로98, B116호 (남대문로5가 631, LG서울역빌딩)",37.5539166,126.9748163
568,중구,GS25을지로4가역점,"서울 중구 을지로170, B1층, B117호 (을지로4가 261-4)",37.5663459,126.9967756
569,중구,GS25장충점,서울 중구 동호로30길43 (장충동2가 42-2)스포츠 토토,37.56116189999999,127.0053658
570,중구,GS25중구무교점,"서울 중구 남대문로9길40, 101호 (다동 155, YG타워)",37.5671953,126.9806564
571,중구,GS25중구약수점,"서울 중구 동호로8길7, 1층, 지하1층  (신당동 373-9)",37.5539772,127.0119395
572,중구,GS25중구퇴계점,서울 중구 퇴계로180(필동1가 21-11),37.5608432,126.9916926
573,중구,GS25충무로명보점,서울 중구 충무로37 (초동 19-2),37.5646498,126.9926113
574,중구,GS25케이지타워점,"서울 중구 통일로92, 지하1층 (순화동 1-170, 에이스타워)",37.5635558,126.9692092
575,중구,GS25회현역점,"서울 중구 퇴계로66, 1층, 지하1층 (회현동1가 194-38)",37.559016,126.9794368
576,중랑구,GS25중화중앙점,"서울 중랑구 동일로130길32, 1층 (중화1동 291-37, 한독피아노학원)",37.5996366,127.0818146
577,중랑구,GS25S용마산역점,서울 중랑구 면목동산76-1 용마산역사내B1층,37.57379299999999,127.086818
